album_popularity,album_id,energy,analysis_url,speechiness,id,title,track_popularity,track_id,acousticness,danceability,artist_id,artist_popularity,track_href,album_release_date,tempo,instrumentalness,key,duration_ms,album_name,artist,type,liveness,uri,mode,time_signature,loudness,valence
72,5y28RdPzIRXegzr5YM9Y0D,0.431,https://api.spotify.com/v1/audio-analysis/1MDoll6jK4rrk2BcFRP5i7,0.0342,1MDoll6jK4rrk2BcFRP5i7,Hello,72,1MDoll6jK4rrk2BcFRP5i7,0.329,0.471,4dpARuHxo51G3z768sgnrY,89,https://api.spotify.com/v1/tracks/1MDoll6jK4rrk2BcFRP5i7,2015-10-23,157.98,0,5,295502,Hello,Adele,audio_features,0.0854,spotify:track:1MDoll6jK4rrk2BcFRP5i7,0,4,-6.129,0.293
7,6uIw2gm9ok3AuUVCkrDdzo,0.648,https://api.spotify.com/v1/audio-analysis/2MqGvys5HMS5loK1p4Augh,0.0468,2MqGvys5HMS5loK1p4Augh,Down In the DM,7,2MqGvys5HMS5loK1p4Augh,0.0017,0.779,6Ha4aES39QiVjR0L2lwuwq,80,https://api.spotify.com/v1/tracks/2MqGvys5HMS5loK1p4Augh,2015-10-28,152.879,3.87e-05,1,181961,Down In the DM,Yo Gotti,audio_features,0.0891,spotify:track:2MqGvys5HMS5loK1p4Augh,0,4,-7.285,0.338
11,1XO0SIspYtH1EKFs17UAtj,0.55,https://api.spotify.com/v1/audio-analysis/0ysmhSqZrkiRkRH4mH8rDn,0.0649,0ysmhSqZrkiRkRH4mH8rDn,The Hills,11,0ysmhSqZrkiRkRH4mH8rDn,0.083,0.576,1Xyo4u8uXC1ZmMpatF05PJ,98,https://api.spotify.com/v1/tracks/0ysmhSqZrkiRkRH4mH8rDn,2015-05-27,113.048,0,0,242519,The Hills,The Weeknd,audio_features,0.139,spotify:track:0ysmhSqZrkiRkRH4mH8rDn,0,4,-7.01,0.114
75,5Og3UBs6tCL47yee1ukYgw,0.831,https://api.spotify.com/v1/audio-analysis/1jNNHFZmRGXZFHlil5uhei,0.0616,1jNNHFZmRGXZFHlil5uhei,Drunk On Your Love,64,1jNNHFZmRGXZFHlil5uhei,0.414,0.443,0qSX3s5pJnAlSsgsCne8Cz,71,https://api.spotify.com/v1/tracks/1jNNHFZmRGXZFHlil5uhei,2015-09-11,182.064,0,11,173960,Illinois,Brett Eldredge,audio_features,0.204,spotify:track:1jNNHFZmRGXZFHlil5uhei,1,4,-5.606,0.57
52,7kM9Xsesfsq50ZowfOdzEj,0.715,https://api.spotify.com/v1/audio-analysis/1omIb7BrAk7qwRrCSHJTc5,0.11,1omIb7BrAk7qwRrCSHJTc5,Saved (feat. E-40),52,1omIb7BrAk7qwRrCSHJTc5,0.257,0.776,7c0XG5cIJTrrAgEC3ULPiq,89,https://api.spotify.com/v1/tracks/1omIb7BrAk7qwRrCSHJTc5,2015-10-16,103.0,0,1,178472,Saved (feat. E-40),Ty Dolla $ign,audio_features,0.12,spotify:track:1omIb7BrAk7qwRrCSHJTc5,1,4,-5.553,0.768
58,0XhkDZDexmoD1P3zS1KX12,0.863,https://api.spotify.com/v1/audio-analysis/1lNVii0jj5Sa1leKSYWMNl,0.0426,1lNVii0jj5Sa1leKSYWMNl,Little Bit of You,55,1lNVii0jj5Sa1leKSYWMNl,0.0582,0.612,7io3MyhMxDZoBYXp4rlRFA,52,https://api.spotify.com/v1/tracks/1lNVii0jj5Sa1leKSYWMNl,2014-09-23,121.963,0,1,186240,Chase Bryant,Chase Bryant,audio_features,0.0823,spotify:track:1lNVii0jj5Sa1leKSYWMNl,1,4,-4.258,0.634
59,0fIsnhdTNKflr8zk7kQjz7,0.782,https://api.spotify.com/v1/audio-analysis/7KLB6Jptw9wyQXkSLiO8qh,0.458,7KLB6Jptw9wyQXkSLiO8qh,Might Be,59,7KLB6Jptw9wyQXkSLiO8qh,0.378,0.448,1yZwlOVsfrp4wb6d29KkGM,65,https://api.spotify.com/v1/tracks/7KLB6Jptw9wyQXkSLiO8qh,2015-09-08,74.037,0,9,210704,Might Be - Single,DJ Luke Nasty,audio_features,0.114,spotify:track:7KLB6Jptw9wyQXkSLiO8qh,0,4,-6.766,0.699
21,0WAuEfa5Lmg72xfydLVcca,0.734,https://api.spotify.com/v1/audio-analysis/0tCuyg1OikbQ4nIq36n26D,0.362,0tCuyg1OikbQ4nIq36n26D,Pt. 2,7,0tCuyg1OikbQ4nIq36n26D,0.593,0.653,5K4W6rqBFWDnAN6FQUkS6x,94,https://api.spotify.com/v1/tracks/0tCuyg1OikbQ4nIq36n26D,2016-04-04,144.926,0,11,130293,The Life Of Pablo,Kanye West,audio_features,0.788,spotify:track:0tCuyg1OikbQ4nIq36n26D,1,4,-4.139,0.287
49,0w1LmFP00kPeAgHFrOdoQw,0.646,https://api.spotify.com/v1/audio-analysis/57fsodKBjXbxDOQt9k3Ih8,0.1,57fsodKBjXbxDOQt9k3Ih8,Jimmy Choo,49,57fsodKBjXbxDOQt9k3Ih8,0.112,0.893,6PXS4YHDkKvl1wkIl4V8DL,87,https://api.spotify.com/v1/tracks/57fsodKBjXbxDOQt9k3Ih8,2016-02-05,132.97,0,11,176855,Jimmy Choo,Fetty Wap,audio_features,0.104,spotify:track:57fsodKBjXbxDOQt9k3Ih8,0,4,-5.073,0.44
2,6rLJOBOVXiFvtnlDhCmUEb,0.451,https://api.spotify.com/v1/audio-analysis/3zlwnJnydcmMeSRY94Jvbs,0.145,3zlwnJnydcmMeSRY94Jvbs,Let Me Love You,2,3zlwnJnydcmMeSRY94Jvbs,0.0348,0.517,66CXWjxzNUsdJxJ2JdwvnR,91,https://api.spotify.com/v1/tracks/3zlwnJnydcmMeSRY94Jvbs,2016-04-18,102.282,0,2,223867,Let Me Love You,Ariana Grande,audio_features,0.249,spotify:track:3zlwnJnydcmMeSRY94Jvbs,1,3,-8.275,0.0769
78,5jfuIbTeaLhBZxsCVv3QyM,0.587,https://api.spotify.com/v1/audio-analysis/6OZh916QF8XNunWaP97WEZ,0.0785,6OZh916QF8XNunWaP97WEZ,Fast Car - Radio Edit,78,6OZh916QF8XNunWaP97WEZ,0.453,0.459,1HBjj22wzbscIZ9sEb5dyf,85,https://api.spotify.com/v1/tracks/6OZh916QF8XNunWaP97WEZ,2015-12-04,113.901,0,9,212424,Fast Car (Radio Edit),Jonas Blue,audio_features,0.307,spotify:track:6OZh916QF8XNunWaP97WEZ,1,4,-6.983,0.564
23,149iOE6akhF0P7yZEPZOrP,0.399,https://api.spotify.com/v1/audio-analysis/5ypi3yWrqZg5XDyYcscrc3,0.0348,5ypi3yWrqZg5XDyYcscrc3,Die A Happy Man,23,5ypi3yWrqZg5XDyYcscrc3,0.434,0.586,6x2LnllRG5uGarZMsD4iO8,76,https://api.spotify.com/v1/tracks/5ypi3yWrqZg5XDyYcscrc3,2015-09-18,165.888,0,2,227427,Die A Happy Man,Thomas Rhett,audio_features,0.119,spotify:track:5ypi3yWrqZg5XDyYcscrc3,1,4,-9.338,0.387
66,5vfPzN4hQAajJEUrZHlJgx,0.682,https://api.spotify.com/v1/audio-analysis/0ICz6zbWzkiAtGquIErfz8,0.034,0ICz6zbWzkiAtGquIErfz8,Nobody To Blame,44,0ICz6zbWzkiAtGquIErfz8,0.0139,0.534,4YLtscXsxbVgi031ovDDdh,73,https://api.spotify.com/v1/tracks/0ICz6zbWzkiAtGquIErfz8,2015-05-04,87.293,0.0611,9,244147,Traveller,Chris Stapleton,audio_features,0.0974,spotify:track:0ICz6zbWzkiAtGquIErfz8,1,4,-9.447,0.598
21,0WAuEfa5Lmg72xfydLVcca,0.572,https://api.spotify.com/v1/audio-analysis/4HKGV55ULdn3RLaKLsc2Ju,0.0389,4HKGV55ULdn3RLaKLsc2Ju,Waves,7,4HKGV55ULdn3RLaKLsc2Ju,0.0408,0.593,5K4W6rqBFWDnAN6FQUkS6x,94,https://api.spotify.com/v1/tracks/4HKGV55ULdn3RLaKLsc2Ju,2016-04-04,96.066,4.32e-06,10,181573,The Life Of Pablo,Kanye West,audio_features,0.332,spotify:track:4HKGV55ULdn3RLaKLsc2Ju,1,4,-4.52,0.0523
67,23XWXQAZVXGyRRpEmYOyQF,0.815,https://api.spotify.com/v1/audio-analysis/3NFuE3uDOr6QUw9UZ9HzKo,0.0581,3NFuE3uDOr6QUw9UZ9HzKo,Sugar (feat. Francesco Yates),67,3NFuE3uDOr6QUw9UZ9HzKo,0.0185,0.636,3t5xRXzsuZmMDkQzgOX35S,85,https://api.spotify.com/v1/tracks/3NFuE3uDOr6QUw9UZ9HzKo,2015-07-17,123.063,0,5,219043,Sugar (feat. Francesco Yates),Robin Schulz,audio_features,0.163,spotify:track:3NFuE3uDOr6QUw9UZ9HzKo,0,4,-5.098,0.629
21,0WAuEfa5Lmg72xfydLVcca,0.398,https://api.spotify.com/v1/audio-analysis/6aEgrTRLSRQ0FIrvOwcOE6,0.431,6aEgrTRLSRQ0FIrvOwcOE6,Ultralight Beam,6,6aEgrTRLSRQ0FIrvOwcOE6,0.624,0.591,5K4W6rqBFWDnAN6FQUkS6x,94,https://api.spotify.com/v1/tracks/6aEgrTRLSRQ0FIrvOwcOE6,2016-04-04,105.956,0,8,320680,The Life Of Pablo,Kanye West,audio_features,0.539,spotify:track:6aEgrTRLSRQ0FIrvOwcOE6,1,4,-8.731,0.35
45,2i59KClnDWnCVbS6LLf8Qv,0.86,https://api.spotify.com/v1/audio-analysis/6jMlxmzDVzsj3w7rEWgZDJ,0.0457,6jMlxmzDVzsj3w7rEWgZDJ,Victorious,45,6jMlxmzDVzsj3w7rEWgZDJ,0.0018,0.575,20JZFwl6HVl6yg8a4H3ZqK,85,https://api.spotify.com/v1/tracks/6jMlxmzDVzsj3w7rEWgZDJ,2015-09-29,110.003,0,8,178541,Victorious,Panic! At The Disco,audio_features,0.416,spotify:track:6jMlxmzDVzsj3w7rEWgZDJ,1,4,-4.539,0.694
22,2rTxwqA6v4lccbPKD31CQI,0.639,https://api.spotify.com/v1/audio-analysis/1UfBAJfmofTffrae5ls6DA,0.0549,1UfBAJfmofTffrae5ls6DA,Hotline Bling,22,1UfBAJfmofTffrae5ls6DA,0.00226,0.893,3TVXtAsR1Inumwj472S9r4,100,https://api.spotify.com/v1/tracks/1UfBAJfmofTffrae5ls6DA,2015-07-31,134.963,0.000315,2,267024,Hotline Bling,Drake,audio_features,0.0382,spotify:track:1UfBAJfmofTffrae5ls6DA,1,4,-7.857,0.582
28,4wWYLV0hXyXgrRCWQfOtW4,0.139,https://api.spotify.com/v1/audio-analysis/1ZSShfTy3KnAh491YeN2uC,0.0935,1ZSShfTy3KnAh491YeN2uC,When We Were Young,26,1ZSShfTy3KnAh491YeN2uC,0.866,0.566,4YtDxhsQ1b2kSSJ7N0wU9D,19,https://api.spotify.com/v1/tracks/1ZSShfTy3KnAh491YeN2uC,2015-12-03,111.023,0,2,216935,Hello From The Other Side,Tara Adele,audio_features,0.248,spotify:track:1ZSShfTy3KnAh491YeN2uC,1,3,-16.208,0.441
0,0eTNHV8T6OgWiuKVN4xh7E,0.493,https://api.spotify.com/v1/audio-analysis/6kdJfvcllBFlaj7tHIkGuL,0.0575,6kdJfvcllBFlaj7tHIkGuL,Best Friend,0,6kdJfvcllBFlaj7tHIkGuL,0.0726,0.944,6pxwzi0xDny2rMI1KJFZoi,35,https://api.spotify.com/v1/tracks/6kdJfvcllBFlaj7tHIkGuL,2015-10-31,108.651,0,0,234627,2 Lz Presents: ScrewTvpez In My Trunk 2,Young T.H.U.G.,audio_features,0.331,spotify:track:6kdJfvcllBFlaj7tHIkGuL,1,4,-5.962,0.214
21,0WAuEfa5Lmg72xfydLVcca,0.428,https://api.spotify.com/v1/audio-analysis/6PmBnKrQuT4guboE9mNQIe,0.0798,6PmBnKrQuT4guboE9mNQIe,FML,4,6PmBnKrQuT4guboE9mNQIe,0.316,0.673,5K4W6rqBFWDnAN6FQUkS6x,94,https://api.spotify.com/v1/tracks/6PmBnKrQuT4guboE9mNQIe,2016-04-04,125.079,0,9,236120,The Life Of Pablo,Kanye West,audio_features,0.212,spotify:track:6PmBnKrQuT4guboE9mNQIe,0,4,-7.12,0.148
0,7EFXsapeinMULwWxJqYOPt,0.963,https://api.spotify.com/v1/audio-analysis/1SnoXHQPkXTPo5h5TjH4lI,0.162,1SnoXHQPkXTPo5h5TjH4lI,Light It Up,0,1SnoXHQPkXTPo5h5TjH4lI,0.0198,0.338,738wLrAtLtCtFOLvQBXOXp,90,https://api.spotify.com/v1/tracks/1SnoXHQPkXTPo5h5TjH4lI,2015-08-07,179.6,0.00459,0,198719,Peace Is the Mission,Major Lazer,audio_features,0.194,spotify:track:1SnoXHQPkXTPo5h5TjH4lI,1,4,-2.582,0.615
66,5vfPzN4hQAajJEUrZHlJgx,0.375,https://api.spotify.com/v1/audio-analysis/1hMFIOaHdvpWK7XI80Wx4d,0.0355,1hMFIOaHdvpWK7XI80Wx4d,Tennessee Whiskey,58,1hMFIOaHdvpWK7XI80Wx4d,0.205,0.387,4YLtscXsxbVgi031ovDDdh,73,https://api.spotify.com/v1/tracks/1hMFIOaHdvpWK7XI80Wx4d,2015-05-04,50.454,0.00647,9,293293,Traveller,Chris Stapleton,audio_features,0.0807,spotify:track:1hMFIOaHdvpWK7XI80Wx4d,1,4,-10.852,0.51
21,0WAuEfa5Lmg72xfydLVcca,0.752,https://api.spotify.com/v1/audio-analysis/6C4j3qW5h6GjvF5FbcoBvz,0.448,6C4j3qW5h6GjvF5FbcoBvz,Real Friends,5,6C4j3qW5h6GjvF5FbcoBvz,0.262,0.481,5K4W6rqBFWDnAN6FQUkS6x,94,https://api.spotify.com/v1/tracks/6C4j3qW5h6GjvF5FbcoBvz,2016-04-04,80.631,0.000417,6,251573,The Life Of Pablo,Kanye West,audio_features,0.138,spotify:track:6C4j3qW5h6GjvF5FbcoBvz,0,4,-6.242,0.13
58,5Q5dWMEgE86K7Q3CINvFiM,0.841,https://api.spotify.com/v1/audio-analysis/5RZmUoiuMrOMQlZqy72WCG,0.0787,5RZmUoiuMrOMQlZqy72WCG,Beautiful Drug,41,5RZmUoiuMrOMQlZqy72WCG,0.0479,0.616,6yJCxee7QumYr820xdIsjo,75,https://api.spotify.com/v1/tracks/5RZmUoiuMrOMQlZqy72WCG,2015-04-28,125.938,2.12e-06,8,191600,JEKYLL + HYDE,Zac Brown Band,audio_features,0.129,spotify:track:5RZmUoiuMrOMQlZqy72WCG,0,4,-5.189,0.371
0,5pEYEgta8Q5Rjo7tps0wZo,0.766,https://api.spotify.com/v1/audio-analysis/37K6984YTvqKbtj8fct4K5,0.05,37K6984YTvqKbtj8fct4K5,Heartbeat,0,37K6984YTvqKbtj8fct4K5,0.606,0.54,4xFUf1FHVy696Q1JQZMTRj,75,https://api.spotify.com/v1/tracks/37K6984YTvqKbtj8fct4K5,2015-10-09,139.999,0,1,209920,Heartbeat,Carrie Underwood,audio_features,0.0903,spotify:track:37K6984YTvqKbtj8fct4K5,1,4,-4.478,0.43
21,0WAuEfa5Lmg72xfydLVcca,0.563,https://api.spotify.com/v1/audio-analysis/1JeXMBdxduaLpQnMxN6ezS,0.526,1JeXMBdxduaLpQnMxN6ezS,Feedback,3,1JeXMBdxduaLpQnMxN6ezS,0.602,0.821,5K4W6rqBFWDnAN6FQUkS6x,94,https://api.spotify.com/v1/tracks/1JeXMBdxduaLpQnMxN6ezS,2016-04-04,100.071,0,1,147240,The Life Of Pablo,Kanye West,audio_features,0.104,spotify:track:1JeXMBdxduaLpQnMxN6ezS,1,4,-6.027,0.17
76,0TyDTzG2zt2tg0wONT9wSU,0.717,https://api.spotify.com/v1/audio-analysis/5NQbUaeTEOGdD6hHcre0dZ,0.318,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),76,5NQbUaeTEOGdD6hHcre0dZ,0.00256,0.618,6PXS4YHDkKvl1wkIl4V8DL,87,https://api.spotify.com/v1/tracks/5NQbUaeTEOGdD6hHcre0dZ,2015-06-29,190.05,0,7,196693,679 (feat. Remy Boyz),Fetty Wap,audio_features,0.625,spotify:track:5NQbUaeTEOGdD6hHcre0dZ,1,4,-5.738,0.601
25,2hL8vuRtlo75Wr9PyZI5Jb,0.564,https://api.spotify.com/v1/audio-analysis/1ds2QsfhAAfRiaFMGDzrdb,0.105,1ds2QsfhAAfRiaFMGDzrdb,What Do You Mean?,25,1ds2QsfhAAfRiaFMGDzrdb,0.617,0.842,1uNFoZAHBGtllmzznpCI3s,95,https://api.spotify.com/v1/tracks/1ds2QsfhAAfRiaFMGDzrdb,2015-08-28,124.984,0.00024,5,207547,What Do You Mean?,Justin Bieber,audio_features,0.0912,spotify:track:1ds2QsfhAAfRiaFMGDzrdb,0,4,-8.042,0.795
8,4eJucSz54lOZ6QaQ2d0v7H,0.525,https://api.spotify.com/v1/audio-analysis/05ljqOaMvnkiWyJWAfjayF,0.0777,05ljqOaMvnkiWyJWAfjayF,Say It - Single Version,8,05ljqOaMvnkiWyJWAfjayF,0.089,0.522,2jku7tDXc6XoB6MO2hFuqg,84,https://api.spotify.com/v1/tracks/05ljqOaMvnkiWyJWAfjayF,2015-07-31,107.309,3.31e-06,4,236893,Say It,Tory Lanez,audio_features,0.23,spotify:track:05ljqOaMvnkiWyJWAfjayF,0,4,-10.1,0.246
81,5W98Ab4VvQEuFEE4TIe5fE,0.53,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,0.0434,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You,75,2YlZnw2ikdb837oKMKjBkW,0.4,0.63,6JL8zeS1NmiOftqZTRgdTz,82,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,2015-01-09,108.038,0,0,225053,Title (Deluxe),Meghan Trainor,audio_features,0.177,spotify:track:2YlZnw2ikdb837oKMKjBkW,1,3,-7.259,0.435
49,4IDkY5fkVbMfyfB9hOTGDp,0.523,https://api.spotify.com/v1/audio-analysis/3G2grVPTDrTQskKKsoEnRA,0.0368,3G2grVPTDrTQskKKsoEnRA,White Iverson,49,3G2grVPTDrTQskKKsoEnRA,0.234,0.677,246dkjvS1zLTtiykXe5h60,86,https://api.spotify.com/v1/tracks/3G2grVPTDrTQskKKsoEnRA,2015-08-14,130.039,0,7,255173,White Iverson,Post Malone,audio_features,0.0846,spotify:track:3G2grVPTDrTQskKKsoEnRA,1,4,-8.722,0.334
59,6m4f3du3VpPvhsuqbVu5ex,0.832,https://api.spotify.com/v1/audio-analysis/0WEVf4RhIrcr3S3ULBrt0T,0.114,0WEVf4RhIrcr3S3ULBrt0T,LIKE I WOULD,59,0WEVf4RhIrcr3S3ULBrt0T,0.0247,0.565,5ZsFI1h6hIdQRw2ti0hz81,89,https://api.spotify.com/v1/tracks/0WEVf4RhIrcr3S3ULBrt0T,2016-03-10,112.827,0,10,192133,LIKE I WOULD,ZAYN,audio_features,0.26,spotify:track:0WEVf4RhIrcr3S3ULBrt0T,0,4,-5.732,0.232
19,79SrLtY0SaB9AfaNyywIti,0.881,https://api.spotify.com/v1/audio-analysis/6rEzoN8rsbdfyHXAPgpNJG,0.271,6rEzoN8rsbdfyHXAPgpNJG,Stand By You,19,6rEzoN8rsbdfyHXAPgpNJG,0.19,0.494,3QLIkT4rD2FMusaqmkepbq,69,https://api.spotify.com/v1/tracks/6rEzoN8rsbdfyHXAPgpNJG,2015-09-11,187.879,0.000226,9,218813,Stand By You,Rachel Platten,audio_features,0.0877,spotify:track:6rEzoN8rsbdfyHXAPgpNJG,1,4,-4.644,0.473
78,2z4c8M8aVzl7CTobIp36KF,0.517,https://api.spotify.com/v1/audio-analysis/0tISnxqgVmxqhVghsTi2Rr,0.184,0tISnxqgVmxqhVghsTi2Rr,With Them,65,0tISnxqgVmxqhVghsTi2Rr,0.00218,0.926,50co4Is1HCEo8bhOyUWKpn,86,https://api.spotify.com/v1/tracks/0tISnxqgVmxqhVghsTi2Rr,2016-03-25,132.07,0,9,197747,Slime Season 3,Young Thug,audio_features,0.091,spotify:track:0tISnxqgVmxqhVghsTi2Rr,1,4,-6.794,0.269
62,6FZ4eWJCVI3EJMi3SsgNKJ,0.963,https://api.spotify.com/v1/audio-analysis/2phomyGUWSjrHUXzbsYv17,0.108,2phomyGUWSjrHUXzbsYv17,Home Alone Tonight,43,2phomyGUWSjrHUXzbsYv17,0.0891,0.5,0BvkDsjIUla7X0k6CSWh1I,80,https://api.spotify.com/v1/tracks/2phomyGUWSjrHUXzbsYv17,2015-08-07,161.933,0,8,190800,Kill The Lights,Luke Bryan,audio_features,0.0871,spotify:track:2phomyGUWSjrHUXzbsYv17,1,4,-1.147,0.561
78,2z4c8M8aVzl7CTobIp36KF,0.632,https://api.spotify.com/v1/audio-analysis/4cg1yakyRSIOjxKM2I7J1q,0.0537,4cg1yakyRSIOjxKM2I7J1q,Digits,73,4cg1yakyRSIOjxKM2I7J1q,0.0325,0.769,50co4Is1HCEo8bhOyUWKpn,86,https://api.spotify.com/v1/tracks/4cg1yakyRSIOjxKM2I7J1q,2016-03-25,131.932,0,10,176387,Slime Season 3,Young Thug,audio_features,0.116,spotify:track:4cg1yakyRSIOjxKM2I7J1q,0,4,-4.228,0.291
44,6AH8AXYljZw2HRiju7XDSD,0.816,https://api.spotify.com/v1/audio-analysis/2gEPVsX2PwgvlYbRuvRMDV,0.0501,2gEPVsX2PwgvlYbRuvRMDV,Something In The Way You Move,44,2gEPVsX2PwgvlYbRuvRMDV,0.0426,0.66,0X2BH1fck6amBIoJhDVmmJ,83,https://api.spotify.com/v1/tracks/2gEPVsX2PwgvlYbRuvRMDV,2015-10-09,108.989,0,1,227423,Something In The Way You Move,Ellie Goulding,audio_features,0.114,spotify:track:2gEPVsX2PwgvlYbRuvRMDV,0,4,-6.2,0.32
4,7cmDa5iYbLVZfgVNr7Vka9,0.716,https://api.spotify.com/v1/audio-analysis/08IaGkkkxLGSITrkwVP9ua,0.0484,08IaGkkkxLGSITrkwVP9ua,Make Me Like You,4,08IaGkkkxLGSITrkwVP9ua,0.0389,0.737,4yiQZ8tQPux8cPriYMWUFP,77,https://api.spotify.com/v1/tracks/08IaGkkkxLGSITrkwVP9ua,2016-02-12,118.036,3.21e-05,5,216948,Make Me Like You,Gwen Stefani,audio_features,0.105,spotify:track:08IaGkkkxLGSITrkwVP9ua,0,4,-4.715,0.792
4,3AvClIRzQBYRAdoiQlfVYc,0.464,https://api.spotify.com/v1/audio-analysis/2YA7l0SaNtNtazsQg7KM8t,0.0983,2YA7l0SaNtNtazsQg7KM8t,Be Alright,4,2YA7l0SaNtNtazsQg7KM8t,0.221,0.803,66CXWjxzNUsdJxJ2JdwvnR,91,https://api.spotify.com/v1/tracks/2YA7l0SaNtNtazsQg7KM8t,2016-03-18,108.781,1.13e-06,1,177293,Be Alright,Ariana Grande,audio_features,0.123,spotify:track:2YA7l0SaNtNtazsQg7KM8t,0,4,-7.684,0.571
2,7d9Q0sjswvFVGMVYVj13bV,0.826,https://api.spotify.com/v1/audio-analysis/6xDvaUKHffDiy56v6UmrmI,0.0854,6xDvaUKHffDiy56v6UmrmI,Hide Away,2,6xDvaUKHffDiy56v6UmrmI,0.222,0.884,6Dd3NScHWwnW6obMFbl1BH,78,https://api.spotify.com/v1/tracks/6xDvaUKHffDiy56v6UmrmI,2015-04-22,94.997,2.29e-06,11,191368,Hide Away,Daya,audio_features,0.0651,spotify:track:6xDvaUKHffDiy56v6UmrmI,0,4,-3.672,0.474
10,0yw6xPSj5WHurxd6l4VjtG,0.816,https://api.spotify.com/v1/audio-analysis/0yKXxMgfRpYzVeIbPZss5B,0.09,0yKXxMgfRpYzVeIbPZss5B,Here,10,0yKXxMgfRpYzVeIbPZss5B,0.0867,0.382,2wUjUUtkb5lvLKcGKsKqsR,88,https://api.spotify.com/v1/tracks/0yKXxMgfRpYzVeIbPZss5B,2015-04-30,119.587,0,0,200226,Here,Alessia Cara,audio_features,0.0649,spotify:track:0yKXxMgfRpYzVeIbPZss5B,1,4,-3.957,0.349
4,5k70b7FbvYTLr31lFyYhJI,0.592,https://api.spotify.com/v1/audio-analysis/7jv4Mb21bdd9SDVOm9Fm9l,0.0312,7jv4Mb21bdd9SDVOm9Fm9l,Same Old Love,4,7jv4Mb21bdd9SDVOm9Fm9l,0.0213,0.669,0C8ZW7ezQVs4URX5aX7Kqx,87,https://api.spotify.com/v1/tracks/7jv4Mb21bdd9SDVOm9Fm9l,2015-09-10,98.065,0,11,229013,Same Old Love,Selena Gomez,audio_features,0.124,spotify:track:7jv4Mb21bdd9SDVOm9Fm9l,0,4,-3.968,0.435
74,0B4eikFaUJcf3hc6DaSVov,0.921,https://api.spotify.com/v1/audio-analysis/70eDxAyAraNTiD6lx2ZEnH,0.0848,70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,72,70eDxAyAraNTiD6lx2ZEnH,0.0183,0.612,3bhu7P5PfngueRHiB9hjcx,73,https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH,2015-02-13,139.986,0,7,202173,Love Stuff,Elle King,audio_features,0.0576,spotify:track:70eDxAyAraNTiD6lx2ZEnH,1,4,-2.879,0.44
85,28ZKQMoNBB0etKXZ97G2SN,0.682,https://api.spotify.com/v1/audio-analysis/7fPHfBCyKE3aVCBjE4DAvl,0.13,7fPHfBCyKE3aVCBjE4DAvl,In The Night,67,7fPHfBCyKE3aVCBjE4DAvl,0.0696,0.48,1Xyo4u8uXC1ZmMpatF05PJ,98,https://api.spotify.com/v1/tracks/7fPHfBCyKE3aVCBjE4DAvl,2015-08-28,167.939,0,7,235653,Beauty Behind The Madness,The Weeknd,audio_features,0.0463,spotify:track:7fPHfBCyKE3aVCBjE4DAvl,1,3,-4.94,0.512
64,0TWPnJaGqeZB6bfdAcsfIj,0.924,https://api.spotify.com/v1/audio-analysis/4MFCXniy7I8tj0GXtf3wgC,0.0359,4MFCXniy7I8tj0GXtf3wgC,Adventure Of A Lifetime,64,4MFCXniy7I8tj0GXtf3wgC,0.00205,0.638,4gzpq5DPGxSnKTe4SA8HAU,91,https://api.spotify.com/v1/tracks/4MFCXniy7I8tj0GXtf3wgC,2015-11-06,111.995,0.000173,7,263787,Adventure Of A Lifetime,Coldplay,audio_features,0.149,spotify:track:4MFCXniy7I8tj0GXtf3wgC,1,4,-3.887,0.515
0,3d1sizkkF0gnJnGyWfy526,0.839,https://api.spotify.com/v1/audio-analysis/7CsYx98MdSJGNIInlFga2I,0.0448,7CsYx98MdSJGNIInlFga2I,Backroad Song,0,7CsYx98MdSJGNIInlFga2I,0.0467,0.483,4sTFGCigAQIUiEy8wSSQNF,63,https://api.spotify.com/v1/tracks/7CsYx98MdSJGNIInlFga2I,2015-05-04,174.022,0.0114,11,237688,4x4,Granger Smith,audio_features,0.344,spotify:track:7CsYx98MdSJGNIInlFga2I,1,4,-5.763,0.716
54,2PySerb4YpT8jzhF4c1ZH4,0.774,https://api.spotify.com/v1/audio-analysis/0PRQlfd2DplZWlitPXww38,0.0416,0PRQlfd2DplZWlitPXww38,Something New,54,0PRQlfd2DplZWlitPXww38,0.0971,0.692,6sCbFbEjbYepqswM1vWjjs,61,https://api.spotify.com/v1/tracks/0PRQlfd2DplZWlitPXww38,2016-02-03,102.051,0,7,212907,Something New,Zendaya,audio_features,0.106,spotify:track:0PRQlfd2DplZWlitPXww38,1,4,-4.795,0.35
